cup,start_val,safe,state,debt,born,unsafe,wiped,bitten,shut,safe again,# oscillations,transition0,transition0_time,transition1,transition1_time,transition2,transition2_time,transition3,transition3_time,transition4,transition4_time,transition5,transition5_time,transition6,transition6_time,transition7,transition7_time
4306,666,TRUE,wipe,666,1547348712,,1548011472,,,,0,wipe,1548011472,,,,,,,,,,,,,,
12807,100,TRUE,open,100,1547348550,,,,,,0,,,,,,,,,,,,,,,,
5170,2000,TRUE,wipe,2000,1547347877,,1547386883,,,,0,wipe,1547386883,,,,,,,,,,,,,,
12806,0.5,TRUE,open,0.5,1547346709,,,,,,0,,,,,,,,,,,,,,,,
2156,130,TRUE,open,130,1547346634,,,,,,0,,,,,,,,,,,,,,,,
5227,122,TRUE,wiped,116,1547346277,,1547400086,,,,0,wipe,1547400086,,,,,,,,,,,,,,
5116,10000,TRUE,wiped,0,1547344975,,1547487527,,,,0,wipe,1547487527,,,,,,,,,,,,,,
12805,90,TRUE,open,90,1547344975,,,,,,0,,,,,,,,,,,,,,,,
5227,125,TRUE,wiped,119,1547344671,,1547400086,,,,0,wipe,1547400086,,,,,,,,,,,,,,
4474,100,TRUE,wiped,0,1547344024,,1547413386,,,,0,wipe,1547413386,,,,,,,,,,,,,,
5958,34,TRUE,open,34,1547342080,,,,,,0,,,,,,,,,,,,,,,,
4474,1000,TRUE,wipe,1000,1547340403,,1547413386,,,,0,wipe,1547413386,,,,,,,,,,,,,,
12804,50,TRUE,wiped,0,1547339472,,1548797122,,,,0,wipe,1548797122,,,,,,,,,,,,,,
4406,22,TRUE,open,22,1547337344,,,,,,0,,,,,,,,,,,,,,,,
5488,4000,TRUE,wiped,3870,1547336929,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
4787,10,TRUE,open,10,1547336700,,,,,,0,,,,,,,,,,,,,,,,
4474,40,TRUE,wipe,40,1547336390,,1547413386,,,,0,wipe,1547413386,,,,,,,,,,,,,,
3608,30000,TRUE,wipe,30000,1547335663,,1547513232,,,,0,wipe,1547513232,,,,,,,,,,,,,,
12803,30,TRUE,open,30,1547334482,,,,,,0,,,,,,,,,,,,,,,,
4945,7500,TRUE,wipe,7500,1547334237,,1548688749,,,,0,wipe,1548688749,,,,,,,,,,,,,,
4474,100,TRUE,wipe,100,1547333844,,1547413386,,,,0,wipe,1547413386,,,,,,,,,,,,,,
5133,2500,TRUE,wiped,0,1547333638,,1547405249,,,,0,wipe,1547405249,,,,,,,,,,,,,,
4594,1800,TRUE,open,1800,1547333296,,,,,,0,,,,,,,,,,,,,,,,
4474,1000,TRUE,wipe,1000,1547332677,,1547413386,,,,0,wipe,1547413386,,,,,,,,,,,,,,
2809,3000,TRUE,wiped,0,1547332471,,1547339387,,,,0,wipe,1547339387,,,,,,,,,,,,,,
4945,60000,TRUE,wipe,60000,1547331863,,1548688749,,,,0,wipe,1548688749,,,,,,,,,,,,,,
4064,8.72,TRUE,wiped,1.32,1547331647,,1547333177,,,,0,wipe,1547333177,,,,,,,,,,,,,,
5760,500,TRUE,wiped,250,1547329401,,1547435897,,,,0,wipe,1547435897,,,,,,,,,,,,,,
5513,700,TRUE,wiped,170,1547328849,,1547339937,,,,0,wipe,1547339937,,,,,,,,,,,,,,
12798,850,TRUE,open,850,1547327703,,,,,,0,,,,,,,,,,,,,,,,
4464,12000,TRUE,wiped,8298.31446,1547327524,,1547337489,,,,0,wipe,1547337489,,,,,,,,,,,,,,
4464,20000,TRUE,wiped,16298.31446,1547327303,,1547337489,,,,0,wipe,1547337489,,,,,,,,,,,,,,
5513,300,TRUE,wiped,0,1547327077,,1547339937,,,,0,wipe,1547339937,,,,,,,,,,,,,,
12802,1.253,TRUE,open,1.253,1547326875,,,,,,0,,,,,,,,,,,,,,,,
5222,10,FALSE,bite,10,1547325230,1547397280,,1547397280,,,1,FALSE,1547397280,bite,1547397280,,,,,,,,,,,,
12801,25000,TRUE,open,25000,1547324839,,,,,,0,,,,,,,,,,,,,,,,
4064,8.25,TRUE,wiped,2.575728647,1547324598,,1547325549,,,,0,wipe,1547325549,,,,,,,,,,,,,,
5488,3000,TRUE,wiped,2870,1547324203,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
12800,140,TRUE,wiped,0,1547322903,,1548477418,,,,0,wipe,1548477418,,,,,,,,,,,,,,
4064,13.25,TRUE,wiped,6.543273368,1547322390,,1547324201,,,,0,wipe,1547324201,,,,,,,,,,,,,,
5918,2700,TRUE,wiped,0,1547321689,,1547410639,,,,0,wipe,1547410639,,,,,,,,,,,,,,
12799,5,TRUE,open,5,1547321143,,,,,,0,,,,,,,,,,,,,,,,
12798,200,TRUE,open,200,1547320949,,,,,,0,,,,,,,,,,,,,,,,
12797,1700,TRUE,wiped,0,1547319919,,1547499097,,,,0,wipe,1547499097,,,,,,,,,,,,,,
2046,750,TRUE,wiped,0,1547319417,,1548123150,,,,0,wipe,1548123150,,,,,,,,,,,,,,
5488,7000,TRUE,wiped,6870,1547319237,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
4064,2.25,TRUE,wiped,0,1547319081,,1547320823,,,,0,wipe,1547320823,,,,,,,,,,,,,,
553,440,TRUE,open,440,1547318208,,,,,,0,,,,,,,,,,,,,,,,
5488,11000,TRUE,wiped,10870,1547318064,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
4064,8,TRUE,wipe,8,1547317582,,1547320823,,,,0,wipe,1547320823,,,,,,,,,,,,,,
4621,260,TRUE,wiped,50,1547317399,,1549224842,,,,0,wipe,1549224842,,,,,,,,,,,,,,
1909,122,TRUE,wiped,0,1547316458,,1547401856,,,,0,wipe,1547401856,,,,,,,,,,,,,,
5488,6000,TRUE,wiped,5870,1547316006,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
5488,6000,TRUE,wiped,5870,1547315409,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
5170,3000,TRUE,wipe,3000,1547315358,,1547386883,,,,0,wipe,1547386883,,,,,,,,,,,,,,
12796,1300,TRUE,open,1300,1547310343,,,,,,0,,,,,,,,,,,,,,,,
12795,300,TRUE,open,300,1547309004,,,,,,0,,,,,,,,,,,,,,,,
2072,100,TRUE,wiped,0,1547305709,,1547676798,,,,0,wipe,1547676798,,,,,,,,,,,,,,
12794,900,TRUE,open,900,1547304230,,,,,,0,,,,,,,,,,,,,,,,
2046,500,TRUE,wipe,500,1547303817,,1548123150,,,,0,wipe,1548123150,,,,,,,,,,,,,,
118,20000,TRUE,wiped,10000,1547302505,,1547404595,,,,0,wipe,1547404595,,,,,,,,,,,,,,
118,10000,TRUE,wiped,0,1547301138,,1547404595,,,,0,wipe,1547404595,,,,,,,,,,,,,,
1909,390,TRUE,wipe,390,1547299494,,1547401856,,,,0,wipe,1547401856,,,,,,,,,,,,,,
5364,30,TRUE,open,30,1547292540,,,,,,0,,,,,,,,,,,,,,,,
5488,1000,TRUE,wiped,870,1547292458,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
5488,6000,TRUE,wiped,5870,1547292144,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
4491,150,TRUE,wipe,150,1547291610,,1548923001,,,,0,wipe,1548923001,,,,,,,,,,,,,,
5133,2500,TRUE,wiped,2000,1547291457,,1547294658,,,,0,wipe,1547294658,,,,,,,,,,,,,,
5488,12000,TRUE,wiped,11870,1547290382,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
2809,3500,TRUE,wipe,3500,1547290175,,1547339387,,,,0,wipe,1547339387,,,,,,,,,,,,,,
5488,7000,TRUE,wiped,6870,1547289983,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
5170,2000,TRUE,wiped,0,1547289547,,1547290213,,,,0,wipe,1547290213,,,,,,,,,,,,,,
5488,5000,TRUE,wiped,4870,1547289411,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
5488,6000,TRUE,wiped,5870,1547288434,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
4328,150,TRUE,open,150,1547288434,,,,,,0,,,,,,,,,,,,,,,,
12793,2,TRUE,wiped,0,1547288350,,1548495727,,,,0,wipe,1548495727,,,,,,,,,,,,,,
5488,6400,TRUE,wiped,6270,1547287970,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
12792,0.837,TRUE,bite,0.837,1547287639,,,1547323182,,,0,bite,1547323182,,,,,,,,,,,,,,
12791,0.1,TRUE,open,0.1,1547287004,,,,,,0,,,,,,,,,,,,,,,,
12790,0.1,TRUE,open,0.1,1547286116,,,,,,0,,,,,,,,,,,,,,,,
12789,0.1,TRUE,open,0.1,1547285217,,,,,,0,,,,,,,,,,,,,,,,
12779,15,TRUE,wiped,1.00E-04,1547284905,,1547285857,,,,0,wipe,1547285857,,,,,,,,,,,,,,
12788,0.1,TRUE,open,0.1,1547284176,,,,,,0,,,,,,,,,,,,,,,,
12787,2000,TRUE,open,2000,1547284028,,,,,,0,,,,,,,,,,,,,,,,
5488,2000,TRUE,wiped,1870,1547284015,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
12786,0.1,TRUE,open,0.1,1547282967,,,,,,0,,,,,,,,,,,,,,,,
12785,4000,TRUE,open,4000,1547282512,,,,,,0,,,,,,,,,,,,,,,,
12785,400,TRUE,open,400,1547281487,,,,,,0,,,,,,,,,,,,,,,,
12784,0.1,TRUE,wiped,0,1547281350,,1548664853,,,,0,wipe,1548664853,,,,,,,,,,,,,,
5488,4000,TRUE,wiped,3870,1547279860,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
12783,0.9,FALSE,bite,0.9,1547277397,1547395824,,1547396711,,,1,FALSE,1547395824,bite,1547396711,,,,,,,,,,,,
12782,4500,TRUE,open,4500,1547276781,,,,,,0,,,,,,,,,,,,,,,,
4064,11,TRUE,wiped,2,1547274042,,1547274737,,,,0,wipe,1547274737,,,,,,,,,,,,,,
4306,555,TRUE,wipe,555,1547271804,,1548011472,,,,0,wipe,1548011472,,,,,,,,,,,,,,
5803,3200,TRUE,open,3200,1547271215,,,,,,0,,,,,,,,,,,,,,,,
4328,300,TRUE,open,300,1547269502,,,,,,0,,,,,,,,,,,,,,,,
12781,1,FALSE,bite,1,1547269438,1547406574,,1547407890,,,1,FALSE,1547406574,bite,1547407890,,,,,,,,,,,,
2442,40000,TRUE,wiped,0,1547269313,,1547322271,,,,0,wipe,1547322271,,,,,,,,,,,,,,
5959,1000,FALSE,bite,1000,1547269176,1548644707,,1548644725,,,1,FALSE,1548644707,bite,1548644725,,,,,,,,,,,,
5775,3000,TRUE,wipe,3000,1547265510,,1547677126,,,,0,wipe,1547677126,,,,,,,,,,,,,,
5513,250,TRUE,wiped,0,1547265096,,1547282465,,,,0,wipe,1547282465,,,,,,,,,,,,,,
5513,250,TRUE,wipe,250,1547264448,,1547282465,,,,0,wipe,1547282465,,,,,,,,,,,,,,
12778,2000,TRUE,wipe,2000,1547264098,,1548681127,,,,0,wipe,1548681127,,,,,,,,,,,,,,
5513,750,TRUE,wipe,750,1547264047,,1547282465,,,,0,wipe,1547282465,,,,,,,,,,,,,,
5576,2,TRUE,wiped,0,1547261969,,1547262472,,,,0,wipe,1547262472,,,,,,,,,,,,,,
12780,20,TRUE,open,20,1547261842,,,,,,0,,,,,,,,,,,,,,,,
5959,1500,FALSE,bite,1500,1547258767,1548644707,,1548644725,,,1,FALSE,1548644707,bite,1548644725,,,,,,,,,,,,
2156,375,TRUE,open,375,1547256032,,,,,,0,,,,,,,,,,,,,,,,
2156,800,TRUE,open,800,1547255391,,,,,,0,,,,,,,,,,,,,,,,
4064,16,TRUE,wiped,8.56535076,1547255315,,1547256388,,,,0,wipe,1547256388,,,,,,,,,,,,,,
12779,5,TRUE,wiped,1.00E-05,1547254672,,1547254903,,,,0,wipe,1547254903,,,,,,,,,,,,,,
12779,60,TRUE,wiped,55.00001,1547252102,,1547254903,,,,0,wipe,1547254903,,,,,,,,,,,,,,
5956,60,TRUE,wiped,10,1547251875,,1547253678,,,,0,wipe,1547253678,,,,,,,,,,,,,,
12778,100,TRUE,wipe,100,1547248971,,1548681127,,,,0,wipe,1548681127,,,,,,,,,,,,,,
4473,4000,TRUE,wipe,4000,1547248783,,1547482381,,,,0,wipe,1547482381,,,,,,,,,,,,,,
12777,1.25095,TRUE,open,1.25095,1547247749,,,,,,0,,,,,,,,,,,,,,,,
5760,750,TRUE,wiped,0,1547245238,,1547266728,,,,0,wipe,1547266728,,,,,,,,,,,,,,
8165,500,TRUE,wiped,0,1547244630,,1547318551,,,,0,wipe,1547318551,,,,,,,,,,,,,,
5227,125,TRUE,wiped,0,1547241042,,1547246208,,,,0,wipe,1547246208,,,,,,,,,,,,,,
12776,0.35,TRUE,wiped,0,1547240337,,1547240664,,,,0,wipe,1547240664,,,,,,,,,,,,,,
5554,7759,TRUE,wiped,7081,1547240134,,1549449092,,,,0,wipe,1549449092,,,,,,,,,,,,,,
5894,3,TRUE,wiped,0,1547239908,,1549238149,,,,0,wipe,1549238149,,,,,,,,,,,,,,
5691,70,TRUE,open,70,1547235468,,,,,,0,,,,,,,,,,,,,,,,
12775,1440,TRUE,open,1440,1547235437,,,,,,0,,,,,,,,,,,,,,,,
8165,250,TRUE,wipe,250,1547234790,,1547318551,,,,0,wipe,1547318551,,,,,,,,,,,,,,
5461,125,TRUE,wiped,0,1547234775,,1547337436,,,,0,wipe,1547337436,,,,,,,,,,,,,,
4339,80,TRUE,wiped,41.42922341,1547234387,,1547301584,,,,0,wipe,1547301584,,,,,,,,,,,,,,
2018,4171.368025,TRUE,wiped,0,1547233634,,1547395988,,,,0,wipe,1547395988,,,,,,,,,,,,,,
5489,280,TRUE,open,280,1547233602,,,,,,0,,,,,,,,,,,,,,,,
8165,250,TRUE,wipe,250,1547233432,,1547318551,,,,0,wipe,1547318551,,,,,,,,,,,,,,
5162,6324,TRUE,open,6324,1547233334,,,,,,0,,,,,,,,,,,,,,,,
5227,500,TRUE,wipe,500,1547232988,,1547246208,,,,0,wipe,1547246208,,,,,,,,,,,,,,
4522,500,TRUE,wiped,0,1547232839,,1547695490,,,,0,wipe,1547695490,,,,,,,,,,,,,,
2018,110,TRUE,wiped,0,1547232752,,1547233502,,,,0,wipe,1547233502,,,,,,,,,,,,,,
12774,130,TRUE,open,130,1547231905,,,,,,0,,,,,,,,,,,,,,,,
616,163,TRUE,open,163,1547231316,,,,,,0,,,,,,,,,,,,,,,,
5099,300,TRUE,wiped,0,1547231282,,1548271889,,,,0,wipe,1548271889,,,,,,,,,,,,,,
5930,500,TRUE,open,500,1547231191,,,,,,0,,,,,,,,,,,,,,,,
5697,5,TRUE,open,5,1547231139,,,,,,0,,,,,,,,,,,,,,,,
616,5837,TRUE,open,5837,1547230731,,,,,,0,,,,,,,,,,,,,,,,
4388,750,TRUE,open,750,1547229966,,,,,,0,,,,,,,,,,,,,,,,
2070,1000,TRUE,open,1000,1547229838,,,,,,0,,,,,,,,,,,,,,,,
5458,50,TRUE,open,50,1547229801,,,,,,0,,,,,,,,,,,,,,,,
5910,5400,TRUE,open,5400,1547229567,,,,,,0,,,,,,,,,,,,,,,,
2018,3577.69093,TRUE,wipe,3577.69093,1547228982,,1547233502,,,,0,wipe,1547233502,,,,,,,,,,,,,,
4728,350,TRUE,wiped,110,1547228982,,1547237382,,,,0,wipe,1547237382,,,,,,,,,,,,,,
3902,10000,TRUE,wiped,99.99999281,1547228765,,1547397687,,,,0,wipe,1547397687,,,,,,,,,,,,,,
5960,7500,TRUE,open,7500,1547228551,,,,,,0,,,,,,,,,,,,,,,,
3115,1500,TRUE,open,1500,1547228173,,,,,,0,,,,,,,,,,,,,,,,
12771,20,TRUE,shut,20,1547227119,,,,1547458699,,0,shut,1547458699,,,,,,,,,,,,,,
12773,5,TRUE,wiped,0,1547226885,,1547227157,,,,0,wipe,1547227157,,,,,,,,,,,,,,
2085,260,TRUE,wiped,254.864359,1547226753,,1547494179,,,,0,wipe,1547494179,,,,,,,,,,,,,,
12773,5,TRUE,wipe,5,1547226682,,1547227157,,,,0,wipe,1547227157,,,,,,,,,,,,,,
4594,2500,TRUE,open,2500,1547226565,,,,,,0,,,,,,,,,,,,,,,,
2806,1500,TRUE,wiped,1106.038616,1547226452,,1547410877,,,,0,wipe,1547410877,,,,,,,,,,,,,,
12770,1415,TRUE,wipe,1415,1547224248,,1548262721,,,,0,wipe,1548262721,,,,,,,,,,,,,,
3670,125,TRUE,wiped,0,1547223067,,1547396600,,,,0,wipe,1547396600,,,,,,,,,,,,,,
8708,22.31376415,TRUE,wiped,11.69023916,1547222651,,1547222994,,,,0,wipe,1547222994,,,,,,,,,,,,,,
8708,28.4570065,TRUE,wiped,17.83348152,1547222521,,1547222994,,,,0,wipe,1547222994,,,,,,,,,,,,,,
5298,120,TRUE,open,120,1547222308,,,,,,0,,,,,,,,,,,,,,,,
8708,17.39015,TRUE,wiped,6.766625011,1547222292,,1547222994,,,,0,wipe,1547222994,,,,,,,,,,,,,,
8708,1,TRUE,wiped,0,1547222203,,1547222994,,,,0,wipe,1547222994,,,,,,,,,,,,,,
3635,500,TRUE,open,500,1547221350,,,,,,0,,,,,,,,,,,,,,,,
4473,1800,TRUE,wiped,0,1547220159,,1547246812,,,,0,wipe,1547246812,,,,,,,,,,,,,,
1113,100,TRUE,wiped,0,1547219953,,1547251301,,,,0,wipe,1547251301,,,,,,,,,,,,,,
4064,7,TRUE,wiped,0,1547219020,,1547225084,,,,0,wipe,1547225084,,,,,,,,,,,,,,
9290,0.05,TRUE,open,0.05,1547218683,,,,,,0,,,,,,,,,,,,,,,,
9289,10,TRUE,open,10,1547218280,,,,,,0,,,,,,,,,,,,,,,,
5170,4000,TRUE,wiped,0,1547216603,,1547276665,,,,0,wipe,1547276665,,,,,,,,,,,,,,
3608,40000,TRUE,wiped,0,1547215832,,1547248631,,,,0,wipe,1547248631,,,,,,,,,,,,,,
2613,12000,TRUE,open,12000,1547215666,,,,,,0,,,,,,,,,,,,,,,,
3657,7,TRUE,wipe,7,1547215193,,1548171378,,,,0,wipe,1548171378,,,,,,,,,,,,,,
5109,60,FALSE,wiped,0,1547214863,1547246223,1547246223,,,,1,FALSE,1547246223,wipe,1547246223,,,,,,,,,,,,
8864,40,TRUE,open,40,1547213754,,,,,,0,,,,,,,,,,,,,,,,
4064,10,TRUE,wiped,3.84742,1547212694,,1547213913,,,,0,wipe,1547213913,,,,,,,,,,,,,,
4365,1500,TRUE,open,1500,1547211999,,,,,,0,,,,,,,,,,,,,,,,
8708,50,TRUE,wipe,50,1547211805,,1547222994,,,,0,wipe,1547222994,,,,,,,,,,,,,,
4357,5000,TRUE,wiped,4500,1547211791,,1548643916,,,,0,wipe,1548643916,,,,,,,,,,,,,,
2018,130,TRUE,wipe,130,1547211589,,1547233502,,,,0,wipe,1547233502,,,,,,,,,,,,,,
8322,3,TRUE,open,3,1547209002,,,,,,0,,,,,,,,,,,,,,,,
3632,240,TRUE,wiped,7.919999998,1547208580,,1547396589,,,,0,wipe,1547396589,,,,,,,,,,,,,,
5338,35,TRUE,open,35,1547207919,,,,,,0,,,,,,,,,,,,,,,,
3632,250,TRUE,wiped,17.92,1547207788,,1547396589,,,,0,wipe,1547396589,,,,,,,,,,,,,,
8166,200,FALSE,wiped,0,1547206457,1547232725,1547232725,,,,1,FALSE,1547232725,wipe,1547232725,,,,,,,,,,,,
5817,1,TRUE,open,1,1547206436,,,,,,0,,,,,,,,,,,,,,,,
8165,1000,TRUE,wipe,1000,1547206410,,1547318551,,,,0,wipe,1547318551,,,,,,,,,,,,,,
5195,1000,TRUE,open,1000,1547206288,,,,,,0,,,,,,,,,,,,,,,,
7673,30,TRUE,wiped,20,1547204962,,1547221713,,,,0,wipe,1547221713,,,,,,,,,,,,,,
5040,1000,TRUE,open,1000,1547204383,,,,,,0,,,,,,,,,,,,,,,,
5116,10000,TRUE,wiped,0,1547204203,,1547487527,,,,0,wipe,1547487527,,,,,,,,,,,,,,
6659,6,TRUE,open,6,1547203704,,,,,,0,,,,,,,,,,,,,,,,
5462,3000,TRUE,wiped,0,1547203323,,1547493557,,,,0,wipe,1547493557,,,,,,,,,,,,,,
5760,750,TRUE,wipe,750,1547202795,,1547266728,,,,0,wipe,1547266728,,,,,,,,,,,,,,
5170,1800,TRUE,wiped,0,1547202740,,1547213754,,,,0,wipe,1547213754,,,,,,,,,,,,,,
5116,10000,TRUE,wiped,0,1547202244,,1547487527,,,,0,wipe,1547487527,,,,,,,,,,,,,,
5716,100,TRUE,wiped,0,1547201518,,1547433912,,,,0,wipe,1547433912,,,,,,,,,,,,,,
4064,19,TRUE,wiped,8.678930803,1547201385,,1547203410,,,,0,wipe,1547203410,,,,,,,,,,,,,,
2018,4255.069833,TRUE,wiped,0,1547200721,,1547204318,,,,0,wipe,1547204318,,,,,,,,,,,,,,
5760,500,TRUE,wipe,500,1547198971,,1547266728,,,,0,wipe,1547266728,,,,,,,,,,,,,,
2018,4317.126101,TRUE,wiped,0,1547198145,,1547200599,,,,0,wipe,1547200599,,,,,,,,,,,,,,
5227,130,TRUE,wipe,130,1547197448,,1547246208,,,,0,wipe,1547246208,,,,,,,,,,,,,,
5653,550,TRUE,wipe,550,1547196969,,1548657529,,,,0,wipe,1548657529,,,,,,,,,,,,,,
6220,450,TRUE,open,450,1547196942,,,,,,0,,,,,,,,,,,,,,,,
5411,0.47016441,TRUE,bite,0.47016441,1547196496,,,1547199380,,,0,bite,1547199380,,,,,,,,,,,,,,
5653,450,TRUE,wipe,450,1547194293,,1548657529,,,,0,wipe,1548657529,,,,,,,,,,,,,,
4134,30,TRUE,wiped,0,1547192214,,1547408853,,,,0,wipe,1547408853,,,,,,,,,,,,,,
5858,8000,TRUE,wiped,7102,1547191182,,1549253426,,,,0,wipe,1549253426,,,,,,,,,,,,,,
5968,18000,TRUE,wiped,5900,1547190870,,1548821264,,,,0,wipe,1548821264,,,,,,,,,,,,,,
5964,0.1,TRUE,wiped,0.05,1547189088,,1547200800,,,,0,wipe,1547200800,,,,,,,,,,,,,,
5158,375,TRUE,open,375,1547189055,,,,,,0,,,,,,,,,,,,,,,,
5133,5800,TRUE,wiped,3000,1547186580,,1547275966,,,,0,wipe,1547275966,,,,,,,,,,,,,,
5653,1800,TRUE,wipe,1800,1547186314,,1548657529,,,,0,wipe,1548657529,,,,,,,,,,,,,,
2809,5000,TRUE,wiped,0,1547184728,,1547286826,,,,0,wipe,1547286826,,,,,,,,,,,,,,
5963,30,TRUE,open,30,1547184634,,,,,,0,,,,,,,,,,,,,,,,
4473,1000,TRUE,wipe,1000,1547184515,,1547246812,,,,0,wipe,1547246812,,,,,,,,,,,,,,
5962,260,TRUE,open,260,1547183737,,,,,,0,,,,,,,,,,,,,,,,
2442,30000,TRUE,wiped,0,1547183371,,1547235200,,,,0,wipe,1547235200,,,,,,,,,,,,,,
4473,3000,TRUE,wipe,3000,1547182913,,1547246812,,,,0,wipe,1547246812,,,,,,,,,,,,,,
5109,80,FALSE,wiped,0,1547181502,1547209391,1547209391,,,,1,FALSE,1547209391,wipe,1547209391,,,,,,,,,,,,
4955,35,TRUE,open,35,1547178576,,,,,,0,,,,,,,,,,,,,,,,
3608,20000,TRUE,wiped,0,1547177732,,1547182846,,,,0,wipe,1547182846,,,,,,,,,,,,,,
5960,2,TRUE,open,2,1547177099,,,,,,0,,,,,,,,,,,,,,,,
5412,3000,TRUE,wiped,2930.747082,1547176400,,1548406269,,,,0,wipe,1548406269,,,,,,,,,,,,,,
5689,50,TRUE,wipe,50,1547174850,,1547813640,,,,0,wipe,1547813640,,,,,,,,,,,,,,
5959,3000,FALSE,bite,3000,1547173862,1548644707,,1548644725,,,1,FALSE,1548644707,bite,1548644725,,,,,,,,,,,,
2891,1100,TRUE,open,1100,1547172254,,,,,,0,,,,,,,,,,,,,,,,
5958,50,TRUE,open,50,1547171690,,,,,,0,,,,,,,,,,,,,,,,
4261,140,TRUE,open,140,1547170595,,,,,,0,,,,,,,,,,,,,,,,
5956,50,TRUE,wiped,0,1547169634,,1547253678,,,,0,wipe,1547253678,,,,,,,,,,,,,,
5760,300,TRUE,wipe,300,1547168404,,1547266728,,,,0,wipe,1547266728,,,,,,,,,,,,,,
5760,200,TRUE,wipe,200,1547168351,,1547266728,,,,0,wipe,1547266728,,,,,,,,,,,,,,
4306,500,TRUE,wiped,0,1547168104,,1547194293,,,,0,wipe,1547194293,,,,,,,,,,,,,,
4306,750,TRUE,wipe,750,1547167800,,1547194293,,,,0,wipe,1547194293,,,,,,,,,,,,,,
5955,0.6,TRUE,open,0.6,1547165527,,,,,,0,,,,,,,,,,,,,,,,
4542,300,TRUE,open,300,1547165175,,,,,,0,,,,,,,,,,,,,,,,
5954,500,TRUE,open,500,1547164595,,,,,,0,,,,,,,,,,,,,,,,
5953,60,TRUE,open,60,1547163851,,,,,,0,,,,,,,,,,,,,,,,
5952,10,TRUE,open,10,1547163800,,,,,,0,,,,,,,,,,,,,,,,
5410,1200,TRUE,open,1200,1547162373,,,,,,0,,,,,,,,,,,,,,,,
5760,500,TRUE,wipe,500,1547160488,,1547266728,,,,0,wipe,1547266728,,,,,,,,,,,,,,
5951,4.1,TRUE,open,4.1,1547160397,,,,,,0,,,,,,,,,,,,,,,,
5949,1,TRUE,open,1,1547160186,,,,,,0,,,,,,,,,,,,,,,,
5947,35,TRUE,open,35,1547159738,,,,,,0,,,,,,,,,,,,,,,,
5948,74,TRUE,open,74,1547159484,,,,,,0,,,,,,,,,,,,,,,,
5746,1320,TRUE,open,1320,1547159328,,,,,,0,,,,,,,,,,,,,,,,
2020,25,TRUE,wiped,0,1547159194,,1547181671,,,,0,wipe,1547181671,,,,,,,,,,,,,,
4635,2600,TRUE,open,2600,1547158677,,,,,,0,,,,,,,,,,,,,,,,
5938,100,TRUE,wiped,0,1547158640,,1547590192,,,,0,wipe,1547590192,,,,,,,,,,,,,,
5942,590.75,TRUE,wiped,90.75,1547157846,,1547588012,,,,0,wipe,1547588012,,,,,,,,,,,,,,
4718,14500,TRUE,wiped,9500,1547157540,,1547397210,,,,0,wipe,1547397210,,,,,,,,,,,,,,
2589,1300,TRUE,open,1300,1547157073,,,,,,0,,,,,,,,,,,,,,,,
5942,2409.25,TRUE,wiped,1909.25,1547156701,,1547588012,,,,0,wipe,1547588012,,,,,,,,,,,,,,
5287,150,TRUE,wipe,150,1547156110,,1548684949,,,,0,wipe,1548684949,,,,,,,,,,,,,,
5947,135,TRUE,open,135,1547155598,,,,,,0,,,,,,,,,,,,,,,,
5946,220,TRUE,open,220,1547155403,,,,,,0,,,,,,,,,,,,,,,,
5944,150,TRUE,open,150,1547154580,,,,,,0,,,,,,,,,,,,,,,,
3902,40000,TRUE,wiped,30099.99999,1547154123,,1547397687,,,,0,wipe,1547397687,,,,,,,,,,,,,,
4887,130,TRUE,wiped,79.99906363,1547154007,,1547552811,,,,0,wipe,1547552811,,,,,,,,,,,,,,
5945,51,TRUE,wiped,0,1547153898,,1547154081,,,,0,wipe,1547154081,,,,,,,,,,,,,,
5555,1000,TRUE,wiped,0,1547153766,,1547154974,,,,0,wipe,1547154974,,,,,,,,,,,,,,
5488,3000,TRUE,wiped,2870,1547153654,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
5488,200,TRUE,wiped,70,1547153396,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
2020,330,TRUE,wiped,180,1547153268,,1547153343,,,,0,wipe,1547153343,,,,,,,,,,,,,,
5488,4000,TRUE,wiped,3870,1547153157,,1547398255,,,,0,wipe,1547398255,,,,,,,,,,,,,,
5170,3100,TRUE,wipe,3100,1547153143,,1547213754,,,,0,wipe,1547213754,,,,,,,,,,,,,,
